Country,Name,Lat,Lon,Population
Argentina,Rosario,-32.9575,-60.6394,1193605
Nigeria,Benin City,6.3176,5.6145,1190000
China,Xinyu,27.795,114.9242,1186700
Senegal,Pikine,14.75,-17.4,1170791
Iran,Ahv?z,31.3203,48.6692,1184788
Ireland,Dublin,53.3497,-6.2603,1173179
United States,Jacksonville,30.3322,-81.6749,1181496
Saudi Arabia,Medina,24.4667,39.6,1180770
India,Sr?nagar,34.0911,74.8061,1180570
Russia,Omsk,54.9667,73.3833,1178391
Indonesia,Cilacap,-7.7167,109.017,1174964
Indonesia,Bandar Lampung,-5.4294,105.2625,1166761
Russia,Samara,53.1833,50.1167,1169719
China,Guankou,28.1417,113.625,1168056
"Korea, South",Ulsan,35.55,129.3167,1166033
China,Dingzhou,38.5158,114.9845,1165182
Brazil,Campinas,-22.9009,-47.0573,1164098
China,Lianyuan,27.6961,111.6659,1162928
China,Rongcheng,29.8239,112.9019,1162770
China,Kaiyuan,36.0656,113.8153,1160000
Myanmar,Nay Pyi Taw,19.7475,96.115,1160242
Senegal,Dakar,14.7319,-17.4572,1146053
China,Zhuji,29.7169,120.2314,1157938
Rwanda,Kigali,-1.9536,30.0606,1156663
Mexico,Zapopan,20.7167,-103.4,1155790
China,Leiyang,26.4179,112.8457,1151554
Dominican Republic,Santiago,19.45,-70.7,1142947
China,Dadukou,26.5849,101.7149,1144000
China,Xiantao,30.3833,113.4,1140100
India,Amritsar,31.6167,74.85,1132383
Peru,Callao,-12.0611,-77.1333,1129854
India,Al?garh,27.88,78.08,1131160
China,Yingchuan,34.1511,113.4733,1131896
Honduras,Tegucigalpa,14.0942,-87.2067,1126534
Mexico,Ciudad Nezahualcóyotl,19.41,-99.03,1109363
Libya,Tripoli,32.8752,13.1875,1126000
Russia,Rostov,47.2333,39.7167,1125299
Mexico,Nezahualcóyotl,19.4,-98.9889,1110565
India,Bhiwandi,19.3,73.0667,1125898
China,Zhoushan,30.0162,122.0988,1121261
Georgia,Tbilisi,41.7225,44.7925,1118035
Russia,Ufa,54.7333,55.9667,1115560
Morocco,Fès,34.0433,-5.0033,1112072
Spain,Sevilla,37.39,-5.99,1107000
Mexico,Mexicali,32.6633,-115.4678,1102342
Vietnam,Biên Hòa,10.9277,106.8681,1104000
India,Gwalior,26.215,78.1931,1101981
China,Ankang,32.6877,109.0235,1100000
Nigeria,Ikare,7.5304,5.76,1099931
Angola,Huambo,-12.7667,15.7333,1100000
China,Hegang,47.3139,130.2775,1100000
United States,Salt Lake City,40.7777,-111.9306,1098526
India,Bhilai,21.2167,81.4333,1097000
China,Yuyao,30.0372,121.1546,1095000
Chad,N’Djamena,12.11,15.05,1092066
China,Hanchuan,30.652,113.8274,1092700
China,Gongzhuling,43.5036,124.8088,1092692
Jordan,Irbid,32.5556,35.85,1088100
India,H?ora,22.59,88.31,1077075
Germany,Cologne,50.9422,6.9578,1085664
Russia,Krasnoyarsk,56.0167,92.8667,1083865
China,Yicheng,31.3697,119.8239,1082929
Brazil,São Gonçalo,-22.8269,-43.0539,1077687
United States,Nashville,36.1715,-86.7843,1081903
Armenia,Yerevan,40.1814,44.5144,1075800
India,R?nchi,23.3556,85.3347,1073440
Kazakhstan,Nur-Sultan,51.1333,71.4333,1078362
Mauritania,Nouakchott,18.0858,-15.9785,1077169
South Africa,Vereeniging,-26.6736,27.9319,1074000
United States,Richmond,37.5295,-77.4756,1075798
Brazil,São Luís,-2.53,-44.3028,1073893
Honduras,San Pedro Sula,15.5,-88.0333,1073824
China,Taixing,32.1724,120.0142,1073921
United States,Memphis,35.1046,-89.9773,1066967
"Korea, South",Goyang,37.6564,126.835,1061929
India,Bezw?da,16.5167,80.6167,1048240
Canada,Edmonton,53.5344,-113.4903,1062643
China,Mizhou,35.99,119.3801,1060000
Tunisia,Tunis,36.8008,10.18,1056247
China,Xishan,27.6609,113.4946,1060000
China,Ezhou,30.3972,114.8842,1059700
Venezuela,Barquisimeto,10.0678,-69.3467,1059092
Japan,Sendai,38.2683,140.8694,1058070
Russia,Voronezh,51.6717,39.2106,1047549
Russia,Perm,58.0139,56.2489,1048005
"Korea, South",Changwon,35.2281,128.6811,1046054
China,Zhongwei,37.5139,105.1884,1046000
China,Shouguang,36.8833,118.7333,1039205
Indonesia,Bogor,-6.6,106.8,1030720
United States,Raleigh,35.8325,-78.6435,1038738
Colombia,Cartagena,10.4236,-75.5253,1036412
India,Chand?garh,30.7353,76.7911,1026459
Kyrgyzstan,Bishkek,42.8667,74.5667,1027200
Mozambique,Matola,-25.9667,32.4667,1032197
Nigeria,Ogbomoso,8.1333,4.25,1032000
Turkmenistan,Ashgabat,37.95,58.3833,1031992
Brazil,Maceió,-9.6658,-35.735,1029129
Niger,Niamey,13.5086,2.1111,1026848
Nicaragua,Managua,12.15,-86.2667,1028808
Indonesia,Patam,1.0678,104.0167,1029808
Turkey,Tekirda?,40.9833,27.5167,1029927
Egypt,Shubr? al Khaymah,30.1286,31.2422,1025569
China,Linhai,28.8523,121.1409,1028813
Liberia,Monrovia,6.3106,-10.8047,1021762
China,Wafangdian,39.6271,121.9972,1024876
China,Zhongxiang,31.169,112.5853,1022514
Ukraine,Odesa,46.4775,30.7326,1017699
Kazakhstan,Shymkent,42.3,69.6,1018974
United States,New Orleans,30.0687,-89.9288,1020886
Vietnam,Th? ??c,10.8199,106.7909,1013795
Russia,Volgograd,48.7086,44.5147,1015586
Haiti,Port-au-Prince,18.5425,-72.3386,987310
Pakistan,Islamabad,33.6989,73.0369,1014825
India,Mysore,12.3086,76.6531,1014227
China,Xinyi,22.3559,110.9369,1013900
Nepal,Kathmandu,27.7167,85.3667,975453
India,Raipur,21.2379,81.6337,1010087
France,Nice,43.7034,7.2663,1006402
Peru,Arequipa,-16.3988,-71.5369,1008290
Nigeria,Port Harcourt,4.75,7,1005904
United States,Louisville,38.1663,-85.6485,1005654
China,Zaoyang,32.1287,112.7581,1004741
China,Shuizhai,33.4433,114.8994,1003698
Ukraine,Dnipro,48.45,34.9833,1002111
India,Kota,25.18,75.83,1001694
Pakistan,Quetta,30.192,67.007,1001205
United Arab Emirates,Abu Dhabi,24.4781,54.3686,1000000
Sweden,Stockholm,59.3294,18.0686,972647
Canada,Ottawa,45.4247,-75.695,989567
Eritrea,Asmara,15.3333,38.9167,963000
Sierra Leone,Freetown,8.4833,-13.2331,951000
Israel,Jerusalem,31.7833,35.2167,919438
Central African Republic,Bangui,4.3732,18.5628,889231
Panama,Panama City,9,-79.5,880691
Netherlands,Amsterdam,52.3667,4.8833,862965
Togo,Lomé,6.1319,1.2228,837437
Gabon,Libreville,0.3901,9.4544,797003
Croatia,Zagreb,45.8,15.95,790017
Tajikistan,Dushanbe,38.5731,68.7864,778500
Malawi,Lilongwe,-13.9833,33.7833,781538
Benin,Cotonou,6.4,2.52,762000
Laos,Vientiane,17.9667,102.6,760000
Sri Lanka,Colombo,6.9167,79.8333,752993
South Africa,Pretoria,-25.7464,28.1881,741651
Canada,Winnipeg,49.8844,-97.1464,705244
Canada,Quebec City,46.8139,-71.2081,705103
Norway,Oslo,59.9111,10.7528,693494
Greece,Athens,37.9842,23.7281,664046
Burundi,Bujumbura,-3.3825,29.3611,658859
Finland,Helsinki,60.1756,24.9342,642045
Macedonia,Skopje,41.9833,21.4333,640000
Moldova,Chisinau,47.0228,28.8353,639000
Latvia,Riga,56.9475,24.1069,614618
Denmark,Copenhagen,55.6761,12.5689,602481
Jamaica,Kingston,17.9714,-76.7931,580000
Morocco,Rabat,34.0253,-6.8361,572717
Lithuania,Vilnius,54.6833,25.2833,574147
El Salvador,San Salvador,13.6989,-89.1914,567698
Djibouti,Djibouti,11.595,43.1481,562000
Portugal,Lisbon,38.7452,-9.1604,506654
Canada,Kitchener,43.4186,-80.4728,470015
Estonia,Tallinn,59.4372,24.745,438341
South Africa,Cape Town,-33.925,18.425,433688
Slovakia,Bratislava,48.1447,17.1128,429564
Albania,Tirana,41.33,19.82,418495
Australia,Canberra,-35.2931,149.1269,426704
New Zealand,Wellington,-41.2889,174.7772,418500
Lebanon,Beirut,33.8869,35.5131,361366
Tanzania,Dodoma,-6.1835,35.746,410956
Canada,Halifax,44.6475,-63.5906,403131
Guinea-Bissau,Bissau,11.8592,-15.5956,395954
South Sudan,Juba,4.85,31.6,372410
Papua New Guinea,Port Moresby,-9.4789,147.1494,364125
Côte D’Ivoire,Yamoussoukro,6.8161,-5.2742,355573
Canada,Victoria,48.4283,-123.3647,335696
Lesotho,Maseru,-29.31,27.48,330790
Cyprus,Nicosia,35.1725,33.365,330000
Namibia,Windhoek,-22.57,17.0836,322500
Benin,Porto-Novo,6.4833,2.6167,300000
Bolivia,Sucre,-19.0431,-65.2592,300000
Costa Rica,San José,9.9333,-84.0833,288054
Slovenia,Ljubljana,46.05,14.5167,286745
Bosnia And Herzegovina,Sarajevo,43.8667,18.4167,275524
"Bahamas, The",Nassau,25.0667,-77.3333,274400
South Africa,Bloemfontein,-29.1,26.2167,256185
Martinique,Fort-de-France,14.6104,-61.08,253995
Botswana,Gaborone,-24.6569,25.9086,231626
Suriname,Paramaribo,5.8667,-55.1667,223757
Timor-Leste,Dili,-8.5586,125.5736,222323
Kosovo,Pristina,42.6667,21.1667,204725
Guyana,Georgetown,6.7833,-58.1667,200500
Equatorial Guinea,Malabo,3.7521,8.7737,187302
Gibraltar,Gibraltar,36.1324,-5.3781,187083
Reunion,Saint-Denis,-20.8789,55.4481,190047
Maldives,Male,4.175,73.5083,133019
Montenegro,Podgorica,42.4397,19.2661,174515
Bahrain,Manama,26.225,50.5775,157474
Mauritius,Port Louis,-20.1667,57.5,149194
Curaçao,Willemstad,12.108,-68.935,150000
India,New Delhi,28.7,77.2,142004
Switzerland,Bern,46.948,7.4474,133798
French Polynesia,Papeete,-17.5334,-149.5667,131695
Iceland,Reykjavík,64.1475,-21.935,128793
Cabo Verde,Praia,14.9177,-23.5092,127832
Luxembourg,Luxembourg,49.6106,6.1328,124509
Sri Lanka,Sri Jayewardenepura Kotte,6.9,79.9164,115826
Barbados,Bridgetown,13.0975,-59.6167,110000
Comoros,Moroni,-11.7036,43.2536,111329
Bhutan,Thimphu,27.4833,89.6333,104000
Swaziland,Mbabane,-26.3208,31.1617,94874
New Caledonia,Nouméa,-22.2625,166.4443,93060
Solomon Islands,Honiara,-9.4333,159.95,84520
Fiji,Suva,-18.1333,178.4333,88271
Saint Lucia,Castries,14.0167,-60.9833,70000
French Guiana,Cayenne,4.933,-52.33,61550
Sao Tome And Principe,São Tomé,0.3333,6.7333,56166
Vanuatu,Port-Vila,-17.7333,168.3167,51437
Bermuda,Hamilton,32.2942,-64.7839,52320
Brunei,Bandar Seri Begawan,4.9167,114.9167,50000
Monaco,Monaco,43.7396,7.4069,36371
Burundi,Gitega,-3.4264,29.9306,41944
Trinidad And Tobago,Port of Spain,10.6667,-61.5167,37074
Samoa,Apia,-13.8333,-171.8333,37708
Isle Of Man,Douglas,54.15,-4.4819,35854
Aruba,Oranjestad,12.5186,-70.0358,34980
Jersey,Saint Helier,49.1833,-2.1167,33522
Liechtenstein,Vaduz,47.1415,9.5215,36281
"Gambia, The",Banjul,13.4531,-16.5775,31356
Mayotte,Mamoudzou,-12.7871,45.275,32057
Marshall Islands,Majuro,7.0918,171.3802,30000
Kiribati,Tarawa,1.3382,173.0176,28802
Cayman Islands,George Town,19.2866,-81.3744,27704
Seychelles,Victoria,-4.6236,55.4544,26450
Saint Vincent And The Grenadines,Kingstown,13.1667,-61.2333,25000
Antigua And Barbuda,Saint John’s,17.1211,-61.8447,21926
Tonga,Nuku‘alofa,-21.1347,-175.2083,23221
Andorra,Andorra la Vella,42.5,1.5,22151
Greenland,Nuuk,64.175,-51.7333,18326
Belize,Belmopan,17.25,-88.7675,17222
Dominica,Roseau,15.3,-61.3833,16582
Saint Kitts And Nevis,Basseterre,17.2983,-62.7342,13220
Faroe Islands,Tórshavn,62,-6.7833,13326
American Samoa,Pago Pago,-14.274,-170.7046,12576
Malta,Valletta,35.8978,14.5125,6444
Gaza Strip,Gaza,31.5069,34.456,
Turks And Caicos Islands,Grand Turk,21.4664,-71.136,5801
"Micronesia, Federated States Of",Palikir,6.9178,158.185,6227
Tuvalu,Funafuti,-8.5167,179.2167,6025
Swaziland,Lobamba,-26.4465,31.2064,5800
Cook Islands,Avarua,-21.207,-159.771,5445
Grenada,Saint George’s,12.0444,-61.7417,4315
San Marino,San Marino,43.932,12.4484,4040
West Bank,Al Quds,31.7764,35.2269,
Northern Mariana Islands,Capitol Hill,15.2137,145.7546,2500
Guadeloupe,Basse-Terre,16,-61.7167,
Falkland Islands (Islas Malvinas),Stanley,-51.7,-57.85,2213
Vatican City,Vatican City,41.9,12.4478,825
Niue,Alofi,-19.056,-169.921,1611
Guam,Hagåtña,13.4745,144.7504,1051
"Saint Helena, Ascension, And Tristan Da Cunha",Jamestown,-15.9251,-5.7179,714
Saint Martin,Marigot,18.0706,-63.0847,
Sint Maarten,Philipsburg,18.0256,-63.0492,
"Virgin Islands, British",Road Town,18.4167,-64.6167,
Saint Barthelemy,Gustavia,17.8958,-62.8508,
Saint Pierre And Miquelon,Saint-Pierre,46.7811,-56.1764,
Anguilla,The Valley,18.2167,-63.05,
Wallis And Futuna,Mata-Utu,-13.2825,-176.1736,
Norfolk Island,Kingston,-29.0569,167.9617,
Palau,Ngerulmud,7.5006,134.6242,
Morocco,Tifariti,26.0928,-10.6089,
Western Sahara,Tifariti,26.0928,-10.6089,
Svalbard,Longyearbyen,78.2167,15.6333,
Pitcairn Islands,Adamstown,-25.0667,-130.0833,
Christmas Island,Flying Fish Cove,-10.4167,105.7167,
India,Bareilly,28.364,79.415,1000000
Vietnam,Qu?ng Hà,16.06,108.25,1000000
Colombia,Soacha,4.5781,-74.2144,995268
Japan,Kitaku,33.8704,130.82,997536
India,Jodhpur,26.2918,73.0168,995000
China,Xingcheng,24.1681,115.6669,993000
China,Dongtai,32.8534,120.3037,990306
China,Yingcheng,24.1878,113.4042,986400
Egypt,Al Man??rah,31.05,31.3833,960423
United Kingdom,Glasgow,55.8609,-4.2514,985290
Japan,Chiba,35.6,140.1,981738
China,Luocheng,22.7645,111.5745,984100
China,Danyang,31.9948,119.575,980662
Brazil,Natal,-6.9838,-60.2699,980588
China,Zhaodong,46.0635,125.9773,980000
China,Nada,19.5,109.5833,977700
China,Xibeijie,39.737,98.5049,977600
Iraq,Kirkuk,35.4667,44.4,975000
Italy,Naples,40.8333,14.25,966144
China,Wuchuan,21.4283,110.7749,972400
China,Huilong,31.8131,121.6574,972525
United States,Oklahoma City,35.4676,-97.5136,972943
France,Toulouse,43.6045,1.444,968638
Spain,Málaga,36.7194,-4.42,967250
Turkey,Denizli,37.7731,29.0878,963464
India,Dispur,26.15,91.77,957352
India,Coimbatore,11,76.9667,959823
India,Guw?h?ti,26.1667,91.7667,957352
"Korea, South",S?ngnam,37.4386,127.1378,948757
China,Taishan,22.2486,112.785,953900
India,Sol?pur,17.6833,75.9167,951558
Morocco,Tangier,35.7767,-5.8039,947952
China,Anqiu,36.3619,119.1072,947723
China,Feicheng,36.186,116.772,946627
China,Meishan,34.1736,112.839,936000
Congo (Kinshasa),Kisangani,0.5153,25.1911,935977
Sudan,Khartoum North,15.6333,32.6333,936349
Mexico,Aguascalientes,21.876,-102.296,934424
Morocco,Marrakech,31.6295,-7.9811,928850
Ukraine,Donetsk,48.0089,37.8042,929063
China,Taihecun,45.768,131.0063,930000
Peru,Trujillo,-8.1119,-79.0289,919899
Philippines,Cebu City,10.3,123.9,922611
China,Taihe,30.8706,105.3784,924531
United States,Bridgeport,41.1918,-73.1953,924449
Belgium,Antwerp,51.2206,4.4003,920000
India,Trichinopoly,10.8269,78.6928,916857
China,Xin’an,34.3662,118.3369,920628
Indonesia,Padang,-0.9556,100.3606,914970
China,Qingzhou,36.6967,118.4797,914047
United States,Buffalo,42.9016,-78.8487,914341
China,Lichuan,30.2965,108.9378,913700
China,Daye,30.1003,114.9699,909724
United States,Fort Worth,32.7811,-97.3473,909585
China,Hengzhou,22.6896,109.2674,908400
Brazil,Campo Grande,-20.4686,-54.6222,906092
China,Zhuanghe,39.6896,122.9664,905852
United States,Hartford,41.7661,-72.6834,905152
Saudi Arabia,Ad Damm?m,26.4333,50.1,903312
"Korea, South",Bucheon,37.4989,126.7831,867678
China,Lhasa,29.65,91.1,902500
Syria,Homs,34.7333,36.7167,900492
China,Jiaozhou,36.2481,119.9625,900500
Mexico,Mérida,20.97,-89.62,892363
China,Yangchun,22.1717,111.7846,891800
Chile,Concepción,-36.82,-73.0445,889725
China,Dengtalu,36.08,114.35,887000
India,Hubli,15.36,75.125,890000
Nigeria,Abeokuta,7.15,3.35,888924
United States,Tucson,32.1545,-110.8782,888486
Russia,Krasnodar,45.0333,38.9833,881476
Brazil,Natal,-5.795,-35.2089,877662
Mexico,Chihuahua,28.6353,-106.0889,878062
Malaysia,Klang,3.0333,101.45,878000
Italy,Turin,45.0667,7.7,870952
Nigeria,Jos,9.9333,8.8833,873943
China,Laiyang,36.9758,120.7136,874127
India,Jalandhar,31.3256,75.5792,873725
Morocco,Sale,34.05,-6.8167,850403
France,Marseille,43.2964,5.37,870018
China,Kaifeng Chengguanzhen,34.85,114.35,872000
Turkey,Eski?ehir,39.7767,30.5206,871187
China,Gaomi,36.3833,119.75,868715
Brazil,Teresina,-5.0949,-42.8042,868075
Malaysia,Ipoh,4.6,101.07,866772
China,Hai’an,32.532,120.4604,866337
United Kingdom,Liverpool,53.4,-2.9833,864122
Philippines,Zamboanga City,6.9167,122.0833,861799
Algeria,Oran,35.6969,-0.6331,852000
United Kingdom,Southampton,50.9,-1.4,855569
China,Weichanglu,37.1792,119.9333,859424
Indonesia,Pekanbaru,0.5333,101.45,855221
United Kingdom,Portsmouth,50.8058,-1.0872,855679
China,Leping,28.9632,117.1203,852800
Iran,Kerm?nsh?h,34.3167,47.0686,851405
China,Hailun,47.4585,126.9632,850000
China,Macheng,31.1817,115.0189,849090
Nigeria,Ilorin,8.5,4.55,847582
United States,Omaha,41.2627,-96.0522,847819
China,Yuci,37.6804,112.73,840000
Russia,Saratov,51.5333,46,845300
Brazil,São Bernardo do Campo,-23.6939,-46.565,844483
Iraq,Erbil,36.1911,44.0094,846000
Brazil,Iguaçu,-22.74,-43.47,844583
United States,El Paso,31.8479,-106.4309,843386
Indonesia,Denpasar,-8.6667,115.2167,834881
China,Dehui,44.5323,125.6965,839786
Mexico,Naucalpan de Juárez,19.4753,-99.2378,833779
India,Bhubaneshwar,20.2644,85.8281,837737
China,Tongchuan,34.9057,108.9422,835600
"Korea, South",Cheongju,36.6372,127.4897,833276
Nigeria,Warri,5.5167,5.75,830106
Congo (Brazzaville),Pointe-Noire,-4.7889,11.8653,829134
China,Rongjiawan,29.1409,113.1087,826000
Malaysia,Butterworth,5.3942,100.3664,821652
India,Bhayandar,19.3,72.85,814655
Mexico,San Luis Potosí,22.1511,-100.9761,824229
China,Renqiu,38.7094,116.1008,822455
Brazil,João Pessoa,-7.12,-34.88,817511
Mexico,Toluca,19.2925,-99.6569,819561
United States,Honolulu,21.3294,-157.846,820987
Mexico,Querétaro,20.5875,-100.3928,804663
China,Xindi,29.8182,113.4653,819446
China,Wu’an,36.6941,114.1847,819000
Mexico,Hermosillo,29.0989,-110.9542,812229
China,Wutong,30.6326,120.5474,815848
Philippines,Taguig City,14.5167,121.05,804915
Mexico,Saltillo,25.4333,-101,807537
China,Gaoyou,32.7847,119.4432,811800
China,Hejian,38.4451,116.0897,810306
China,Yiyang,26.4103,112.3913,810447
China,Puxi,35.2125,114.735,809535
China,Zijinglu,34.7513,112.9854,807857
Turkey,Trabzon,41.005,39.7225,807903
China,Xiashi,30.5333,120.6833,806966
Spain,Valencia,39.47,-0.3764,800215
China,Dongyang,29.2785,120.2282,804398
United States,McAllen,26.2273,-98.2471,804114
Brazil,Abaeté,-19.1583,-45.4522,800000
Colombia,Palermo,2.8883,-75.4339,800000
Malaysia,Johor Bahru,1.4556,103.7611,797882
China,Qingping,34.538,113.3796,797200
Mexico,Morelia,19.7683,-101.1894,784776
Japan,Niigata,37.9161,139.0364,790646
Philippines,Pasig City,14.575,121.0833,755300
India,Mor?d?b?d,28.8418,78.7568,787000
Japan,Hamamatsu,34.7167,137.7333,788211
Mexico,Culiacán,24.8069,-107.3939,785800
China,Xiangxiang,27.7389,112.5223,787216
Indonesia,Malang,-7.98,112.62,780000
China,Xingyi,25.091,104.9011,783120
China,Chaohucun,31.6783,117.7353,782000
China,Fuyang,30.0533,119.9519,771000
Philippines,Antipolo,14.5842,121.1763,776386
Angola,Lubango,-14.9167,13.5,776249
United Kingdom,Nottingham,52.95,-1.15,768638
China,Cencheng,22.9297,111.0186,772113
Poland,Kraków,50.0614,19.9372,766739
Turkey,Erzurum,39.9097,41.2756,767848
United States,Hempstead,40.6629,-73.6089,767417
United Arab Emirates,Al ‘Ayn,24.2075,55.7447,766936
China,Songzi,30.1772,111.7732,765911
China,Laixi,36.8667,120.5333,762900
Pakistan,Bahawalpur,29.3956,71.6722,762111
China,Zhongba,31.7761,104.7406,762140
China,Qingnian,36.8494,115.7061,760781
United States,Albuquerque,35.1053,-106.6464,761195
Nigeria,Kaduna,10.5231,7.4403,760084
Mexico,Tlalnepantla,19.5367,-99.1947,750224
China,Xinhualu,34.3962,113.7249,758079
China,Guangshui,31.6189,113.8229,755910
Germany,Frankfurt,50.1136,8.6797,753056
Indonesia,Samarinda,-0.5022,117.1536,753370
Taiwan,Changhua,24.0667,120.5333,750000
South Africa,Pietermaritzburg,-29.5833,30.4167,750845
"Korea, North",H?ngnam,39.8231,127.6232,751322
India,Kolh?pur,16.7,74.2333,750000
Venezuela,Ciudad Guayana,8.3596,-62.6517,751331
Colombia,Cúcuta,7.9075,-72.5047,750000
China,Licheng,31.4174,119.4786,749522
India,Thiruvananthapuram,8.5,76.8997,743691
Russia,Tyumen,57.15,65.5333,744554
Mexico,Cancún,21.1606,-86.8475,743626
Ukraine,Zaporizhzhia,47.8378,35.1383,741717
Mexico,Tlajomulco de Zúñiga,20.4736,-103.4431,727750
China,Chengguan,35.4599,113.7975,740435
Japan,Kumamoto,32.8031,130.7078,738567
China,Nehe,48.48,124.8738,740000
Nigeria,Sokoto,13.0622,5.2339,732178
United States,Birmingham,33.5277,-86.7987,739573
China,Zunhua,40.1881,117.9593,737011
Iran,Or?m?yeh,37.5486,45.0675,736224
Nigeria,Oyo,7.8333,3.9333,736072
China,Wugang,26.7345,110.6293,734870
China,Shuangqiao,35.0833,112.5833,733000
France,Rennes,48.1147,-1.6794,727357
China,Sizhan,39.0099,106.3694,730400
Argentina,Comodoro Rivadavia,-45.8667,-67.5,730266
China,Langzhong,31.5833,105.972,728935
United Kingdom,Bristol,51.45,-2.5833,724000
China,Qian’an,40.0059,118.6973,728160
Ukraine,Lviv,49.8419,24.0315,724314
China,Zouping,36.8625,117.7424,726722
Germany,Bremen,53.1153,8.7975,724909
Mexico,Reynosa,26.0922,-98.2778,725793
Iraq,An Najaf,32.029,44.3396,724700
Japan,Sagamihara,35.5667,139.3667,722973
China,Guli,28.9008,120.0284,723490
United States,Sarasota,27.3386,-82.5431,722243
Canada,Mississauga,43.6,-79.65,721599
China,Lingbao Chengguanzhen,34.5221,110.8786,721049
Japan,Okayama,34.65,133.9167,720043
China,Anlu,31.2575,113.6783,720000
China,Wusong,30.9333,117.7667,720000
United States,Dayton,39.7797,-84.1998,718353
China,Changsha,22.3762,112.6877,717700
Nigeria,Enugu,6.4403,7.4942,715774
Malaysia,George Town,5.4145,100.3292,708127
Brazil,Jaboatão,-8.1803,-35.0014,702621
Brazil,Santo André,-23.6572,-46.5333,710210
China,Xichang,27.8983,102.2706,712434
Colombia,Soledad,10.92,-74.77,698852
China,Chengxiang,31.4515,121.1043,709500
Russia,Tolyatti,53.5167,49.4167,707408
India,Sah?ranpur,29.964,77.546,705478
India,Warangal,17.9756,79.6011,704570
Japan,Edogawa,35.6924,139.8757,690457
Brazil,Osasco,-23.5328,-46.7919,694844
China,Dashiqiao,40.6328,122.5021,704891
Syria,Latakia,35.5236,35.7917,700000
United States,Rochester,43.168,-77.6162,703952
United States,Fresno,36.7831,-119.7941,703498
Indonesia,Banjarmasin,-3.3333,114.5833,692793
India,Salem,11.65,78.1667,693236
Brazil,Uberlândia,-18.9189,-48.2769,699097
China,Shishi,24.7355,118.6434,693000
France,Grenoble,45.1715,5.7224,687985
Mexico,Guadalupe,25.6775,-100.2597,691931
Japan,Adachi,35.7833,139.8,682326
